Date,RTO,Product,Spend
30/6/2020,"Auckland Tourism, Events and Economic Development (ATEED)",Other tourism products,15.4210713
30/6/2020,"Auckland Tourism, Events and Economic Development (ATEED)","Retail sales - alcohol, food, and beverages",27.34490429
30/6/2020,"Auckland Tourism, Events and Economic Development (ATEED)",Retail sales - fuel and other automotive products,12.81324219
30/6/2020,"Auckland Tourism, Events and Economic Development (ATEED)",Retail sales - other,55.46708584
30/6/2020,Central Economic Development Agency (CEDA),Accommodation services,0.968642054
30/6/2020,Central Economic Development Agency (CEDA),"Cultural, recreation, and gambling services",0.178100284
30/6/2020,Central Economic Development Agency (CEDA),Food and beverage serving services,3.268662026
30/6/2020,Central Economic Development Agency (CEDA),Other passenger transport,0.042443155
30/6/2020,Central Economic Development Agency (CEDA),Other tourism products,2.156028825
30/6/2020,Central Economic Development Agency (CEDA),"Retail sales - alcohol, food, and beverages",3.873442535
30/6/2020,Central Economic Development Agency (CEDA),Retail sales - fuel and other automotive products,1.975454887
30/6/2020,Central Economic Development Agency (CEDA),Retail sales - other,10.34732184
30/6/2020,ChristchurchNZ,Accommodation services,3.274345324
30/6/2020,ChristchurchNZ,"Cultural, recreation, and gambling services",1.44934188
30/6/2020,ChristchurchNZ,Food and beverage serving services,9.397016189
30/6/2020,ChristchurchNZ,Other passenger transport,0.646496033
30/6/2020,ChristchurchNZ,Other tourism products,6.387226337
30/6/2020,ChristchurchNZ,"Retail sales - alcohol, food, and beverages",10.11800837
30/6/2020,ChristchurchNZ,Retail sales - fuel and other automotive products,5.586609175
30/6/2020,ChristchurchNZ,Retail sales - other,27.26072276
30/6/2020,Destination Clutha,Accommodation services,0.169075169
30/6/2020,Destination Clutha,"Cultural, recreation, and gambling services",0.046423455
30/6/2020,Destination Clutha,Food and beverage serving services,0.430003516
30/6/2020,Destination Clutha,Other passenger transport,0.001086518
30/6/2020,Destination Clutha,Other tourism products,0.108204615
30/6/2020,Destination Clutha,"Retail sales - alcohol, food, and beverages",0.712110402
30/6/2020,Destination Clutha,Retail sales - fuel and other automotive products,0.51753991
30/6/2020,Destination Clutha,Retail sales - other,0.299542085
30/6/2020,Destination Coromandel,Accommodation services,1.052496447
30/6/2020,Destination Coromandel,"Cultural, recreation, and gambling services",0.358692067
30/6/2020,Destination Coromandel,Food and beverage serving services,3.391226326
30/6/2020,Destination Coromandel,Other passenger transport,0.032852276
30/6/2020,Destination Coromandel,Other tourism products,1.047327644
30/6/2020,Destination Coromandel,"Retail sales - alcohol, food, and beverages",5.491278511
30/6/2020,Destination Coromandel,Retail sales - fuel and other automotive products,3.294393102
30/6/2020,Destination Coromandel,Retail sales - other,4.562745248
30/6/2020,Destination Fiordland,Accommodation services,0.342819916
30/6/2020,Destination Fiordland,"Cultural, recreation, and gambling services",0.051193205
30/6/2020,Destination Fiordland,Food and beverage serving services,0.29069906
30/6/2020,Destination Fiordland,Other passenger transport,0.133706945
30/6/2020,Destination Fiordland,Other tourism products,0.033647495
30/6/2020,Destination Fiordland,"Retail sales - alcohol, food, and beverages",0.279076902
30/6/2020,Destination Fiordland,Retail sales - fuel and other automotive products,0.143469557
30/6/2020,Destination Fiordland,Retail sales - other,0.151564158
30/6/2020,Destination Great Lake Taupo,Accommodation services,3.27078115
30/6/2020,Destination Great Lake Taupo,"Cultural, recreation, and gambling services",1.108027633
30/6/2020,Destination Great Lake Taupo,Food and beverage serving services,4.543375583
30/6/2020,Destination Great Lake Taupo,Other passenger transport,0.134094999
30/6/2020,Destination Great Lake Taupo,Other tourism products,0.85109749
30/6/2020,Destination Great Lake Taupo,"Retail sales - alcohol, food, and beverages",3.20669456
30/6/2020,Destination Great Lake Taupo,Retail sales - fuel and other automotive products,3.309229615
30/6/2020,Destination Great Lake Taupo,Retail sales - other,6.184843702
30/6/2020,Destination Kaikoura,Accommodation services,0.494968402
30/6/2020,Destination Kaikoura,"Cultural, recreation, and gambling services",0.039417114
30/6/2020,Destination Kaikoura,Food and beverage serving services,0.73222628
30/6/2020,Destination Kaikoura,Other passenger transport,0.045310027
30/6/2020,Destination Kaikoura,Other tourism products,0.050613121
30/6/2020,Destination Kaikoura,"Retail sales - alcohol, food, and beverages",0.729101632
30/6/2020,Destination Kaikoura,Retail sales - fuel and other automotive products,0.356262674
30/6/2020,Destination Kaikoura,Retail sales - other,0.4715088
30/6/2020,Destination Marlborough,Accommodation services,1.165775224
30/6/2020,Destination Marlborough,"Cultural, recreation, and gambling services",0.124343219
30/6/2020,Destination Marlborough,Food and beverage serving services,1.745396839
30/6/2020,Destination Marlborough,Other passenger transport,0.185979876
30/6/2020,Destination Marlborough,Other tourism products,0.584951036
30/6/2020,Destination Marlborough,"Retail sales - alcohol, food, and beverages",2.316978079
30/6/2020,Destination Marlborough,Retail sales - fuel and other automotive products,1.21085805
30/6/2020,Destination Marlborough,Retail sales - other,2.194630002
30/6/2020,Destination Queenstown,Accommodation services,4.247209454
30/6/2020,Destination Queenstown,"Cultural, recreation, and gambling services",2.310642338
30/6/2020,Destination Queenstown,Food and beverage serving services,6.817080786
30/6/2020,Destination Queenstown,Other passenger transport,0.833955687
30/6/2020,Destination Queenstown,Other tourism products,1.173101834
30/6/2020,Destination Queenstown,"Retail sales - alcohol, food, and beverages",4.163871095
30/6/2020,Destination Queenstown,Retail sales - fuel and other automotive products,1.278949103
30/6/2020,Destination Queenstown,Retail sales - other,9.303151767
30/6/2020,Destination Rotorua,Accommodation services,2.958398181
30/6/2020,Destination Rotorua,"Cultural, recreation, and gambling services",1.974461786
30/6/2020,Destination Rotorua,Food and beverage serving services,3.763070586
30/6/2020,Destination Rotorua,Other passenger transport,0.340901008
30/6/2020,Destination Rotorua,Other tourism products,1.048243677
30/6/2020,Destination Rotorua,"Retail sales - alcohol, food, and beverages",4.007599953
30/6/2020,Destination Rotorua,Retail sales - fuel and other automotive products,2.602672128
30/6/2020,Destination Rotorua,Retail sales - other,6.439590211
30/6/2020,Destination Wairarapa,Accommodation services,0.636014354
30/6/2020,Destination Wairarapa,"Cultural, recreation, and gambling services",0.08809493
30/6/2020,Destination Wairarapa,Food and beverage serving services,1.794971613
30/6/2020,Destination Wairarapa,Other passenger transport,0.024425458
30/6/2020,Destination Wairarapa,Other tourism products,0.542061025
30/6/2020,Destination Wairarapa,"Retail sales - alcohol, food, and beverages",2.74268932
30/6/2020,Destination Wairarapa,Retail sales - fuel and other automotive products,1.024057243
30/6/2020,Destination Wairarapa,Retail sales - other,3.743342189
30/6/2020,Development West Coast,Accommodation services,1.69114337
30/6/2020,Development West Coast,"Cultural, recreation, and gambling services",0.239161016
30/6/2020,Development West Coast,Food and beverage serving services,1.185307943
30/6/2020,Development West Coast,Other passenger transport,0.34398465
30/6/2020,Development West Coast,Other tourism products,0.192972101
30/6/2020,Development West Coast,"Retail sales - alcohol, food, and beverages",1.957525581
30/6/2020,Development West Coast,Retail sales - fuel and other automotive products,1.714570602
30/6/2020,Development West Coast,Retail sales - other,1.355601691
30/6/2020,Enterprise Dunedin,Accommodation services,1.468686182
30/6/2020,Enterprise Dunedin,"Cultural, recreation, and gambling services",0.288775556
30/6/2020,Enterprise Dunedin,Food and beverage serving services,3.688582103
30/6/2020,Enterprise Dunedin,Other passenger transport,0.132217788
30/6/2020,Enterprise Dunedin,Other tourism products,1.503090103
30/6/2020,Enterprise Dunedin,"Retail sales - alcohol, food, and beverages",5.612550034
30/6/2020,Enterprise Dunedin,Retail sales - fuel and other automotive products,1.784727583
30/6/2020,Enterprise Dunedin,Retail sales - other,11.14880458
30/6/2020,Great South,Accommodation services,1.035577816
30/6/2020,Great South,"Cultural, recreation, and gambling services",0.139850332
30/6/2020,Great South,Food and beverage serving services,2.023946329
30/6/2020,Great South,Other passenger transport,0.036566853
30/6/2020,Great South,Other tourism products,0.832690182
30/6/2020,Great South,"Retail sales - alcohol, food, and beverages",4.098202509
30/6/2020,Great South,Retail sales - fuel and other automotive products,1.761926758
30/6/2020,Great South,Retail sales - other,4.907527316
30/6/2020,Hamilton & Waikato Tourism,Accommodation services,1.919314153
30/6/2020,Hamilton & Waikato Tourism,"Cultural, recreation, and gambling services",1.095375604
30/6/2020,Hamilton & Waikato Tourism,Food and beverage serving services,9.450187932
30/6/2020,Hamilton & Waikato Tourism,Other passenger transport,0.117568528
30/6/2020,Hamilton & Waikato Tourism,Other tourism products,4.1165516
30/6/2020,Hamilton & Waikato Tourism,"Retail sales - alcohol, food, and beverages",10.38323487
30/6/2020,Hamilton & Waikato Tourism,Retail sales - fuel and other automotive products,8.621437178
30/6/2020,Hamilton & Waikato Tourism,Retail sales - other,17.46426925
30/6/2020,Hawke's Bay Tourism,Accommodation services,2.217003986
30/6/2020,Hawke's Bay Tourism,"Cultural, recreation, and gambling services",0.283102381
30/6/2020,Hawke's Bay Tourism,Food and beverage serving services,4.508653185
30/6/2020,Hawke's Bay Tourism,Other passenger transport,0.078347795
30/6/2020,Hawke's Bay Tourism,Other tourism products,1.700450825
30/6/2020,Hawke's Bay Tourism,"Retail sales - alcohol, food, and beverages",5.414221967
30/6/2020,Hawke's Bay Tourism,Retail sales - fuel and other automotive products,2.682029379
30/6/2020,Hawke's Bay Tourism,Retail sales - other,8.220956638
30/6/2020,Hurunui Tourism,Accommodation services,1.08113268
30/6/2020,Hurunui Tourism,"Cultural, recreation, and gambling services",0.718377721
30/6/2020,Hurunui Tourism,Food and beverage serving services,1.486422702
30/6/2020,Hurunui Tourism,Other passenger transport,0.023060511
30/6/2020,Hurunui Tourism,Other tourism products,0.0675398
30/6/2020,Hurunui Tourism,"Retail sales - alcohol, food, and beverages",1.202985553
30/6/2020,Hurunui Tourism,Retail sales - fuel and other automotive products,0.661960605
30/6/2020,Hurunui Tourism,Retail sales - other,0.582834358
30/6/2020,Lake Wanaka Tourism,Accommodation services,1.017913459
30/6/2020,Lake Wanaka Tourism,"Cultural, recreation, and gambling services",1.470226933
30/6/2020,Lake Wanaka Tourism,Food and beverage serving services,1.518590681
30/6/2020,Lake Wanaka Tourism,Other passenger transport,0.087215338
30/6/2020,Lake Wanaka Tourism,Other tourism products,0.60916244
30/6/2020,Lake Wanaka Tourism,"Retail sales - alcohol, food, and beverages",2.121845945
30/6/2020,Lake Wanaka Tourism,Retail sales - fuel and other automotive products,0.982830542
30/6/2020,Lake Wanaka Tourism,Retail sales - other,2.31744464
30/6/2020,Mackenzie Region,Accommodation services,0.876594458
30/6/2020,Mackenzie Region,"Cultural, recreation, and gambling services",0.132976085
30/6/2020,Mackenzie Region,Food and beverage serving services,0.982259887
30/6/2020,Mackenzie Region,Other passenger transport,0.155708819
30/6/2020,Mackenzie Region,Other tourism products,0.358364031
30/6/2020,Mackenzie Region,"Retail sales - alcohol, food, and beverages",0.809237356
30/6/2020,Mackenzie Region,Retail sales - fuel and other automotive products,0.647030684
30/6/2020,Mackenzie Region,Retail sales - other,0.242750531
30/6/2020,Nelson Regional Development Agency (NRDA),Accommodation services,1.60090013
30/6/2020,Nelson Regional Development Agency (NRDA),"Cultural, recreation, and gambling services",0.186960668
30/6/2020,Nelson Regional Development Agency (NRDA),Food and beverage serving services,2.414786239
30/6/2020,Nelson Regional Development Agency (NRDA),Other passenger transport,0.128566054
30/6/2020,Nelson Regional Development Agency (NRDA),Other tourism products,0.840980037
30/6/2020,Nelson Regional Development Agency (NRDA),"Retail sales - alcohol, food, and beverages",2.831921517
30/6/2020,Nelson Regional Development Agency (NRDA),Retail sales - fuel and other automotive products,1.416397736
30/6/2020,Nelson Regional Development Agency (NRDA),Retail sales - other,4.628285308
30/6/2020,Northland Inc,Accommodation services,2.926551633
30/6/2020,Northland Inc,"Cultural, recreation, and gambling services",0.602567888
30/6/2020,Northland Inc,Food and beverage serving services,5.262768591
30/6/2020,Northland Inc,Other passenger transport,0.229306429
30/6/2020,Northland Inc,Other tourism products,2.294597552
30/6/2020,Northland Inc,"Retail sales - alcohol, food, and beverages",8.095622229
30/6/2020,Northland Inc,Retail sales - fuel and other automotive products,4.437381615
30/6/2020,Northland Inc,Retail sales - other,10.95451026
30/6/2020,Not elsewhere classified,Accommodation services,0.440986658
